"This worksheet includes one table, with columns A through AV. Blank cells within the table indicate that there is no data for that element.  The table includes data, organized by School, such as county, district, and school codes and names. The table also includes basic information about the school such as address, grade levels, and contacts."
New Jersey School Directory
Public Schools
County Code,County Name,District Code,District Name,School Code,School Name,Princ. Title,Princ. First Name,Princ. Last Name,Princ. Title 2,Princ. Email,Address1,Address2,City,State,Zip,Mailing Address1,Mailing Address2,Mailing City,Mailing State,Mailing Zip,HIB Title1,HIB First Nname,HIB Last Name,HIB Title2,Homeless Liaison Title1,Homeless Liaison First Name,Homeless Liaison Last Name,Homeless Liaison Title2,Phone,Pre-K,Kindergarten,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Post Grad,Adult Ed.,NCES Code
"=""01""",ATLANTIC,"=""3720""",Northfield City School District,"=""056""",Northfield Community Middle School,Mr.,Kevin,Morrison,School Principal,kmorrison@ncs-nj.org,2000 NEW ROAD," ",NORTHFIELD,NJ,"=""08225""",2000 NEW ROAD," ",NORTHFIELD,NJ,"=""08225""",Mrs.,Lisa,Harvey,Anti-Bullying Specialist,,,,,"=""609-407-4008""",,,,,,,1,1,1,1,,,,,,,"=""00215"""
"=""01""",ATLANTIC,"=""4180""",Pleasantville Public School District,"=""080""",Leeds Avenue Elementary School,Ms.,Velecia,Bush,School Principal,bush.velecia@pps-nj.us,100 W  LEEDS AVENUE," ",PLEASANTVILLE,NJ,"=""08232""",100 W  LEEDS AVENUE," ",PLEASANTVILLE,NJ,"=""08232""",Ms.,Candice,Kelsey,Anti-Bullying Specialist,,,,,"=""609-383-6878""",1,1,1,1,1,1,1,,,,,,,,,,"=""00198"""
"=""01""",ATLANTIC,"=""4180""",Pleasantville Public School District,"=""085""",North Main Street Elementary School,Mrs.,Felicia,Hyman-Medley,School Principal,hyman.felicia@pps-nj.us,215 NORTH MAIN STREET," ",PLEASANTVILLE,NJ,"=""08232""",215 NORTH MAIN STREET," ",PLEASANTVILLE,NJ,"=""08232""",Mr.,Mark,Santanello,Anti-Bullying Specialist,,,,,"=""609-383-6887""",1,1,1,1,1,1,1,,,,,,,,,,"=""00200"""
"=""01""",ATLANTIC,"=""4180""",Pleasantville Public School District,"=""050""",Pleasantville High School,Dr.,Thomas,McCann,School Principal,mccann.thomas@pps-nj.us,701 MILL ROAD," ",PLEASANTVILLE,NJ,"=""08232""",701 MILL ROAD," ",PLEASANTVILLE,NJ,"=""08232""",Ms.,Amaris,Brown,Anti-Bullying Specialist,,,,,"=""609-383-6900""",,,,,,,,,,,1,1,1,1,,,"=""00192"""
"=""01""",ATLANTIC,"=""4180""",Pleasantville Public School District,"=""055""",Pleasantville Middle School,Mr.,Ramon,Santiago,School Principal,santiago.ramon@pps-nj.us,801 MILL ROAD," ",PLEASANTVILLE,NJ,"=""08232""",801 MILL ROAD," ",PLEASANTVILLE,NJ,"=""08232""",Mrs.,Mary,Gillespie,Anti-Bullying Specialist,,,,,"=""609-383-6865""",,,,,,,,1,1,1,,,,,,,"=""00219"""
"=""01""",ATLANTIC,"=""4180""",Pleasantville Public School District,"=""095""",South Main Street Elementary School,Ms.,Rayna,Hendricks,School Principal,hendricks.rayna@pps-nj.us,701 SOUTH MAIN STREET," ",PLEASANTVILLE,NJ,"=""08232-3223""",701 SOUTH MAIN STREET," ",PLEASANTVILLE,NJ,"=""08232-3223""",Ms.,Khadijah,Barnes,Anti-Bullying Specialist,,,,,"=""609-383-6800""",1,1,1,1,1,1,1,,,,,,,,,,"=""00202"""
"=""01""",ATLANTIC,"=""4180""",Pleasantville Public School District,"=""060""",Washington Avenue Elementary School,Dr.,CYNTHIA,RUIZCOOPER,School Principal,RUIZCOOPER.CYNTHIA@PPS-NJ.US,225 W  WASHINGTON AVENUE," ",PLEASANTVILLE,NJ,"=""08232""",225 W  WASHINGTON AVENUE," ",PLEASANTVILLE,NJ,"=""08232""",Ms.,Susan,Arthur,Anti-Bullying Specialist,,,,,"=""609-383-6865""",1,1,1,1,1,1,1,,,,,,,,,,"=""00194"""
"=""01""",ATLANTIC,"=""4240""",Port Republic School District,"=""050""",Port Republic Elementary School District,Mrs.,Amanda,Redrow,Chief School Administrator,aredrow@portnj.org,137 POMONA AVENUE," ",PORT REPUBLIC,NJ,"=""08241""",137 POMONA AVENUE," ",PORT REPUBLIC,NJ,"=""08241""",Mrs.,Erica,Polito,Anti-Bullying Specialist,Mrs.,Amanda,Redrow,School Homeless Liaison,"=""609-652-7377""",,1,1,1,1,1,1,1,1,1,,,,,,,"=""00204"""
"=""01""",ATLANTIC,"=""4800""",Somers Point School District,"=""050""",Dawes Avenue Elementary School,Mrs.,Melanie,Wagner,School Principal,mwagner@sptsd.org,22 W. Dawes Avenue," ",Somers Point,NJ,"=""08244-1408""",22 W. Dawes Avenue," ",Somers Point,NJ,"=""08244-1408""",Mrs.,Julie,Antell,Anti-Bullying Specialist,,,,,"=""609-653-1027""",1,1,1,1,1,,,,,,,,,,,,"=""00208"""
"=""01""",ATLANTIC,"=""4800""",Somers Point School District,"=""055""",Jordan Road Elementary School,Mr.,Kenneth,Berardis,School Principal,kberardis@sptsd.org,129 Jordan Road," ",Somers Point,NJ,"=""08244-1408""",129 Jordan Road," ",Somers Point,NJ,"=""08244-1408""",Mr.,James,Scarano,Anti-Bullying Specialist,,,,,"=""609-927-7161""",,,,,,1,1,1,1,1,,,,,,,"=""00210"""
"=""01""",ATLANTIC,"=""5350""",Ventnor City School District,"=""045""",Ventnor Elementary School,Dr.,Carmela,Somershoe,School Principal,csomershoe@veccnj.org,400 N  LAFAYETTE AVENUE," ",VENTNOR,NJ,"=""08406""",400 N  LAFAYETTE AVENUE," ",VENTNOR,NJ,"=""08406""",Mrs.,Jenna,DiMauro,Anti-Bullying Specialist,,,,,"=""609-487-7900""",1,1,1,1,1,1,,,,,,,,,,,"=""00407"""
"=""01""",ATLANTIC,"=""5350""",Ventnor City School District,"=""040""",Ventnor Middle School,Mr.,Anthony,Lupo,School Principal,alupo@veccnj.org,VENTNOR EDUCATIONAL COMMUNITY,"400 N  LAFAYETTE AVENUE ",VENTNOR,NJ,"=""08406""",VENTNOR EDUCATIONAL COMMUNITY,"400 N  LAFAYETTE AVENUE ",VENTNOR,NJ,"=""08406""",Ms.,Chelsea,Hoffman,Anti-Bullying Specialist,,,,,"=""609-487-7900""",,,,,,,1,1,1,1,,,,,,,"=""00216"""
"=""01""",ATLANTIC,"=""5760""",Weymouth Township School District,"=""020""",Weymouth Township School,Mrs.,Brenda,Callaghan,Chief School Administrator,bcallaghan@weymouthtsd.org,1202 ELEVENTH AVENUE," ",DOROTHY,NJ,"=""08317-9711""",1202 ELEVENTH AVENUE," ",DOROTHY,NJ,"=""08317-9711""",Mrs.,Lauren,Bakker,Anti-Bullying Specialist,,,,,"=""609-476-2412""",1,1,1,1,1,1,1,1,1,1,,,,,,,"=""00220"""
"=""03""",BERGEN,"=""0040""",Allendale Public School District,"=""010""",Brookside School,Mr.,Bruce,Winkelstein,School Principal,bwinkelstein@allendalek8.com,100 Brookside Avenue," ",Allendale,NJ,"=""07401""",100 Brookside Avenue," ",Allendale,NJ,"=""07401""",Mrs.,Kristina,Vassallo,Anti-Bullying Specialist,,,,,"=""201-327-2020""",,,,,,1,1,1,1,1,,,,,,,"=""00224"""
"=""03""",BERGEN,"=""0040""",Allendale Public School District,"=""020""",Hillside Elementary School,Ms.,Anastasia,Maroulis,School Principal,amaroulis@allendalek8.com,89 Hillsdale Avenue," ",Allendale,NJ,"=""07401""",89 Hillsdale Avenue," ",Allendale,NJ,"=""07401""",Mrs.,Carlea,Dries,Anti-Bullying Specialist,,,,,"=""201-327-2020""",1,1,1,1,1,,,,,,,,,,,,"=""00226"""
"=""03""",BERGEN,"=""0080""",Alpine School District,"=""010""",Alpine Elementary School,Mr.,Maureen,McCann,School Principal,McCann@alpineschool.org,500 HILLSIDE AVENUE," ",ALPINE,NJ,"=""07620""",500 HILLSIDE AVENUE," ",ALPINE,NJ,"=""07620""",Mrs.,Krista,Grinkin,Anti-Bullying Specialist,Mrs.,Krista,Grinkin,School Homeless Liaison,"=""201-768-8255""",,1,1,1,1,1,1,1,1,1,,,,,,,"=""00228"""
"=""03""",BERGEN,"=""0285""",Bergen County Special Services School District,"=""100""",Autistic Continuum,Ms.,Sandra,Melicharek,School Principal,sanmel@bergen.org,540 Farview Avenue," ",Paramus,NJ,"=""07652""",540 Farview Avenue," ",Paramus,NJ,"=""07652""",Ms.,Enid,Monzon,Anti-Bullying Specialist,,,,,"=""201-343-6000""",1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,"=""00073"""
"=""03""",BERGEN,"=""0285""",Bergen County Special Services School District,"=""050""",Behavioral Continuum,Dr.,David,Perez,School Principal,dperez@bergen.org,540 Farview Avenue," ",Paramus,NJ,"=""07652-4832""",540 Farview Avenue," ",Paramus,NJ,"=""07652-4832""",Ms.,Deborah,Bizien,Anti-Bullying Specialist,,,,,"=""201-343-6000""",1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,"=""00238"""
"=""03""",BERGEN,"=""0285""",Bergen County Special Services School District,"=""030""",Deaf and Hard of Hearing Continuum,Ms.,Rasheda,Garcia,School Principal,rasgar@bergen.org,540 Farview Avenue," ",Paramus,NJ,"=""07652""",540 Farview Avenue," ",Paramus,NJ,"=""07652""",Ms.,Dana,Dispoto,Anti-Bullying Specialist,,,,,"=""201-343-6000""",1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,"=""00234"""
"=""03""",BERGEN,"=""0285""",Bergen County Special Services School District,"=""070""",Life Skills Continuum,Mr.,Robert,Mortorano,School Principal,robmort@bergen.org,540 Farview Avenue," ",Paramus,NJ,"=""07652-4832""",540 Farview Avenue," ",Paramus,NJ,"=""07652-4832""",Ms.,Katherine,Dobbins,Anti-Bullying Specialist,,,,,"=""201-343-6000""",1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,"=""00240"""
"=""03""",BERGEN,"=""0285""",Bergen County Special Services School District,"=""040""",Multiple Disabilities Continuum,Ms.,Kelly,Lopez,School Principal,kellope@bergen.org,540 Farview Avenue," ",Paramus,NJ,"=""07652-1831""",540 Farview Avenue," ",Paramus,NJ,"=""07652-1831""",Ms.,Elisa,Steccato,Anti-Bullying Specialist,,,,,"=""201-343-6000""",1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,"=""06020"""
"=""03""",BERGEN,"=""0285""",Bergen County Special Services School District,"=""002""",N. A. Bleshman Regional Day School,Ms.,Gail,Coe,School Principal,gaicoe@bergen.org,333 EAST RIDGEWOOD AVENUE," ",PARAMUS,NJ,"=""07652""",333 EAST RIDGEWOOD AVENUE," ",PARAMUS,NJ,"=""07652""",Ms.,Erin,Davis,Anti-Bullying Specialist,,,,,"=""201-343-6000""",1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,"=""06046"""
"=""03""",BERGEN,"=""0290""",Bergen County Vocational Technical School District,"=""300""",Applied Technology High School,Mr.,Dennis,Montone,School Principal,denmon@bergen.org,400 Paramus Road," ",Paramus,NJ,"=""07652""",400 Paramus Road," ",Paramus,NJ,"=""07652""",Ms.,Sydney,Zulli,Anti-Bullying Specialist,,,,,"=""201-343-6000""",,,,,,,,,,,1,1,1,1,,,"="""""
"=""03""",BERGEN,"=""0290""",Bergen County Vocational Technical School District,"=""020""",Bergen County Academies,Mr.,Russell,Davis,School Principal,rusdav@bergen.org,200 Hackensack Avenue," ",Hackensack,NJ,"=""07601-6110""",200 Hackensack Avenue," ",Hackensack,NJ,"=""07601-6110""",Mrs.,Nancy,Scully-Sytsma,Anti-Bullying Specialist,,,,,"=""201-343-6000""",,,,,,,,,,,1,1,1,1,,,"=""00250"""
"=""03""",BERGEN,"=""0290""",Bergen County Vocational Technical School District,"=""301""",Bergen County Institute for Science and Technology,Ms.,Andrea,Sheridan,School Principal,andshe@bergen.org,162 Knickerbocker Road," ",Demarest,NJ,"=""07627""",540 Farview Avenue," ",Paramus,NJ,"=""07652""",Mrs.,Bridget,Sorem,Anti-Bullying Specialist,,,,,"=""201-343-6000""",,,,,,,,,,,1,1,1,1,,,"="""""
"=""03""",BERGEN,"=""0290""",Bergen County Vocational Technical School District,"=""075""",Bergen County Technical High School - Paramus,Mr.,Jeremy,Wertheim,School Principal,jerwer@bergen.org,E.285 Pascack Road," ",Paramus,NJ,"=""07652-4237""",E.285 Pascack Road," ",Paramus,NJ,"=""07652-4237""",Mrs.,Marie,Bogdanowich,Anti-Bullying Specialist,,,,,"=""201-343-6000""",,,,,,,,,,,1,1,1,1,,,"=""00264"""
"=""03""",BERGEN,"=""0290""",Bergen County Vocational Technical School District,"=""030""",Bergen County Technical High School - Paramus,Mr.,Jeremy,Wertheim,School Principal,jerwer@bergen.org,E.285 Pascack Road," ",Paramus,NJ,"=""07652-4237""",E.285 Pascack Road," ",Paramus,NJ,"=""07652-4237""",Ms.,Marie,Bogdanowich,Anti-Bullying Specialist,,,,,"=""201-343-6000""",,,,,,,,,,,1,1,1,1,,,"=""00252"""
"=""03""",BERGEN,"=""0290""",Bergen County Vocational Technical School District,"=""070""",Bergen County Technical High School - Teterboro,Mr.,David,Tankard,School Principal,davtan@bergen.org,504 Route 46 West," ",Teterboro,NJ,"=""07608""",504 Route 46 West," ",Teterboro,NJ,"=""07608""",Ms.,Laura,Nardelli,Anti-Bullying Specialist,,,,,"=""201-343-6000""",,,,,,,,,,,1,1,1,1,,,"=""00262"""
"=""03""",BERGEN,"=""0290""",Bergen County Vocational Technical School District,"=""015""",Bergen County Technical Schools Adult & Continuing Education,Mr.,Victor,Lynch,School Principal,viclyn@bergen.org,200A Hackensack Avenue,"Adult Education Bldg. ",Hackensack,NJ,"=""07601""",200A Hackensack Avenue,"Adult Education Bldg. ",Hackensack,NJ,"=""07601""",Mrs.,Nancy,Sytsma,Anti-Bullying Specialist,,,,,"=""201-343-6000""",,,,,,,,,,,,,,,,1,"="""""
"=""03""",BERGEN,"=""0290""",Bergen County Vocational Technical School District,"=""302""",Career Innovation High School,Mr.,Jeremy,Wertheim,School Principal,jerwer@bergen.org,295 Pascack Road," ",Paramus,NJ,"=""07652""",295 Pascack Road," ",Paramus,NJ,"=""07652""",Mrs.,Marie,Bogdanowich,Anti-Bullying Specialist,,,,,"=""201-343-6000""",,,,,,,,,,,1,1,1,1,,,"="""""
"=""03""",BERGEN,"=""0300""",Bergenfield Borough School District,"=""020""",Bergenfield High School,Mr.,Robert,Ragasa,School Principal,rragasa@bergenfield.org,80 S PROSPECT AVE," ",BERGENFIELD,NJ,"=""07621-1958""",80 S PROSPECT AVE," ",BERGENFIELD,NJ,"=""07621-1958""",Ms.,Linda,DePinto,Anti-Bullying Specialist,,,,,"=""201-385-8600""",,,,,,,,,,,1,1,1,1,,,"=""00268"""
"=""03""",BERGEN,"=""0300""",Bergenfield Borough School District,"=""040""",Franklin Elementary School,Mr.,Everett,Thompson,School Principal,ethompson@bergenfield.org,2 N  FRANKLIN AVENUE," ",BERGENFIELD,NJ,"=""07621""",2 N  FRANKLIN AVENUE," ",BERGENFIELD,NJ,"=""07621""",Ms.,Katherine,Villone,Anti-Bullying Specialist,,,,,"=""201-385-8581""",1,1,1,1,1,1,1,,,,,,,,,,"=""00270"""
"=""03""",BERGEN,"=""0300""",Bergenfield Borough School District,"=""050""",Hoover Elementary School,Mr.,William,Fleming,School Principal,wfleming@bergenfield.org,273 MURRAY HILL TERRACE," ",BERGENFIELD,NJ,"=""07621""",273 MURRAY HILL TERRACE," ",BERGENFIELD,NJ,"=""07621""",Ms.,Joann,Ruiz-Vazquez,Anti-Bullying Specialist,,,,,"=""201-385-8582""",1,1,1,1,1,1,1,,,,,,,,,,"=""00272"""
"=""03""",BERGEN,"=""0300""",Bergenfield Borough School District,"=""060""",Jefferson Elementary School,Mr.,Craig,Vogt,School Principal,cvogt@bergenfield.org,200 HICKORY AVENUE," ",BERGENFIELD,NJ,"=""07621""",200 HICKORY AVENUE," ",BERGENFIELD,NJ,"=""07621""",Mrs.,Stephanie,Rossi,Anti-Bullying Specialist,,,,,"=""201-385-8804""",,1,1,1,1,1,1,,,,,,,,,,"=""00274"""
"=""03""",BERGEN,"=""0300""",Bergenfield Borough School District,"=""070""",Lincoln Elementary School,Mr.,James,Mitchel,School Principal,jmitchel@bergenfield.org,115 HIGHVIEW AVENUE," ",BERGENFIELD,NJ,"=""07621""",115 HIGHVIEW AVENUE," ",BERGENFIELD,NJ,"=""07621""",Ms.,Cynthia,Perez,Anti-Bullying Specialist,,,,,"=""201-385-8759""",1,1,1,1,1,1,1,,,,,,,,,,"=""00276"""
"=""03""",BERGEN,"=""0300""",Bergenfield Borough School District,"=""075""",Roy W. Brown Middle School,Mr.,Dominick,Rotante,School Principal,drotante@bergenfield.org,130 S WASHINGTON AVE," ",BERGENFIELD,NJ,"=""07621-2902""",130 S WASHINGTON AVE," ",BERGENFIELD,NJ,"=""07621-2902""",Ms.,Kelly,Braun,Anti-Bullying Specialist,,,,,"=""201-385-8847""",,,,,,,,1,1,1,,,,,,,"=""00278"""
"=""03""",BERGEN,"=""0300""",Bergenfield Borough School District,"=""080""",Washington Elementary School,Mr.,Thomas,Lawrence,School Principal,tlawrence@bergenfield.org,49 S  SUMMIT STREET," ",BERGENFIELD,NJ,"=""07621""",49 S  SUMMIT STREET," ",BERGENFIELD,NJ,"=""07621""",Ms.,Leslie,Zapata,Anti-Bullying Specialist,,,,,"=""201-385-8771""",1,1,1,1,1,1,1,,,,,,,,,,"=""00280"""
"=""03""",BERGEN,"=""0440""",Bogota Public School District,"=""020""",Bogota Jr./Sr. High School,Dr.,Jeannie,Paz,School Principal,jpaz@bogotaboe.com,2 HENRY C  LUTHIN PLACE," ",BOGOTA,NJ,"=""07603""",2 HENRY C  LUTHIN PLACE," ",BOGOTA,NJ,"=""07603""",Mr.,Evan,Arlington,Anti-Bullying Specialist,,,,,"=""201-441-4808""",,,,,,,,,,1,1,1,1,1,,,"=""00284"""
"=""03""",BERGEN,"=""0440""",Bogota Public School District,"=""300""",Bogota Middle School,Mr.,Christopher,Albiez,School Principal,calbiez@bogotaboe.com,131 East Fort Lee Road," ",Bogota,NJ,"=""07603""",131 East Fort Lee Road," ",Bogota,NJ,"=""07603""",Ms.,Aimee,Gianino,Anti-Bullying Specialist,,,,,"=""201-441-4800""",,,,,,,,1,1,1,,,,,,,"=""03525"""
"=""03""",BERGEN,"=""0440""",Bogota Public School District,"=""030""",E. Roy Bixby,Ms.,Priscilla,Ortiz,School Principal,portiz@bogotaboe.com,25 FISCHER AVE," ",BOGOTA,NJ,"=""07603""",25 FISCHER AVE," ",BOGOTA,NJ,"=""07603""",Ms.,Janine,Martin,Anti-Bullying Specialist,,,,,"=""201-441-4834""",1,1,1,1,,,,,,,,,,,,,"=""00286"""
"=""03""",BERGEN,"=""0440""",Bogota Public School District,"=""050""",Lillian M. Steen,Ms.,Kelly,DeCongelio,School Principal,kdecongelio@bogotaboe.com,134 W. Main," ",BOGOTA,NJ,"=""07603""",134 W. Main," ",BOGOTA,NJ,"=""07603""",Mr.,Michael,Ajagbe,Anti-Bullying Specialist,,,,,"=""201-342-6446""",,,,,1,1,1,,,,,,,,,,"=""00290"""
"=""03""",BERGEN,"=""0740""",Carlstadt Public School District,"=""050""",Carlstadt Public School,Mrs.,Kelly,Schroback,School Principal,kschroback@carlstadtps.org,550 WASHINGTON STREET," ",CARLSTADT,NJ,"=""07072""",550 WASHINGTON STREET," ",CARLSTADT,NJ,"=""07072""",Mrs.,Rianna,Scrubb,Anti-Bullying Specialist,Mrs.,Susan,Kiely,School Homeless Liaison,"=""201-672-3000""",1,1,1,1,1,1,1,1,1,1,,,,,,,"=""00813"""
"=""03""",BERGEN,"=""0745""",Carlstadt-East Rutherford Regional High School District,"=""050""",Henry P. Becton Regional High School,Mr.,Bononno,James,School Principal,jbononno@bectonhs.org,120 PATERSON AVENUE," ",EAST RUTHERFORD,NJ,"=""07073""",120 PATERSON AVENUE," ",EAST RUTHERFORD,NJ,"=""07073""",Ms.,Melissa,Mitchell,Anti-Bullying Specialist,,,,,"=""201-935-3007""",,,,,,,,,,,1,1,1,1,,,"=""00300"""
"=""03""",BERGEN,"=""0890""",Cliffside Park School District,"=""030""",Cliffside Park High School,Mr.,Jonathan,Jannucci,School Principal,jjannucci@cliffsidepark.edu,64 Riverview Avenue," ",CLIFFSIDE PARK,NJ,"=""07010""",64 Riverview Avenue," ",CLIFFSIDE PARK,NJ,"=""07010""",Mrs.,Stephanie,Schmitt,Anti-Bullying Specialist,,,,,"=""201-313-2370""",,,,,,,,,,,1,1,1,1,,,"=""00304"""
"=""03""",BERGEN,"=""0890""",Cliffside Park School District,"=""050""",School #3,Mrs.,Barbara,Bracco,School Principal,bbracco@cliffsidepark.edu,397 PALISADE AVENUE," ",CLIFFSIDE PARK,NJ,"=""07010""",397 PALISADE AVENUE," ",CLIFFSIDE PARK,NJ,"=""07010""",Ms.,Jill,Guider,Anti-Bullying Specialist,,,,,"=""201-313-2330""",,1,1,1,1,1,,,,,,,,,,,"=""00306"""
"=""03""",BERGEN,"=""0890""",Cliffside Park School District,"=""060""",School #4,Mrs.,Jaclyn,Roussos,School Principal,jroussos@cliffsidepark.edu,279 COLUMBIA AVENUE," ",CLIFFSIDE PARK,NJ,"=""07010""",279 COLUMBIA AVENUE," ",CLIFFSIDE PARK,NJ,"=""07010""",Ms.,Alba,Tamburro,Anti-Bullying Specialist,,,,,"=""201-313-2340""",,1,1,1,1,1,1,,,,,,,,,,"=""00308"""
"=""03""",BERGEN,"=""0890""",Cliffside Park School District,"=""070""",School #5,Mrs.,Dana,Martinotti,School Principal,dmartinotti@cliffsidepark.edu,214 DAY AVE," ",CLIFFSIDE PARK,NJ,"=""07010""",214 DAY AVE," ",CLIFFSIDE PARK,NJ,"=""07010""",Ms.,Amy,Orso,Anti-Bullying Specialist,,,,,"=""201-313-2350""",1,1,1,1,1,1,,,,,,,,,,,"=""00310"""
"=""03""",BERGEN,"=""0890""",Cliffside Park School District,"=""080""",School #6/Middle School,Mr.,Robert,Bargna,School Principal,rbargna@cliffsidepark.edu,440 OAKDENE AVE," ",CLIFFSIDE PARK,NJ,"=""07010""",440 OAKDENE AVE," ",CLIFFSIDE PARK,NJ,"=""07010""",Ms.,Maria,De Chiara,Anti-Bullying Specialist,,,,,"=""201-313-2360""",,,,,,,1,1,1,1,,,,,,,"=""00312"""
"=""03""",BERGEN,"=""0930""",Closter Public School District,"=""050""",Hillside Elementary School,Ms.,Dianne,Smith,School Principal,dmsmith@nvnet.org,340 Homans Avenue," ",CLOSTER,NJ,"=""07624-2907""",340 Homans Avenue," ",CLOSTER,NJ,"=""07624-2907""",Mrs.,Dara,Weiss,Anti-Bullying Specialist,,,,,"=""201-768-3860""",1,1,1,1,1,1,,,,,,,,,,,"=""00316"""
"=""03""",BERGEN,"=""0930""",Closter Public School District,"=""060""",Tenakill Middle School,Ms.,Christine,Cipollini,School Principal,CipolliniC@nvnet.org,275 High Street," ",CLOSTER,NJ,"=""07624-1809""",275 High Street," ",CLOSTER,NJ,"=""07624-1809""",Ms.,Callie,Stabile,Anti-Bullying Specialist,,,,,"=""201-768-1332""",,,,,,,1,1,1,1,,,,,,,"=""00318"""
"=""03""",BERGEN,"=""0990""",Cresskill Public School District,"=""040""",Cresskill High School,Mr.,John,Massaro,School Principal,jmassaro@cresskillnj.net,1 Lincoln Drive," ",Cresskill,NJ,"=""07626""",1 Lincoln Drive," ",Cresskill,NJ,"=""07626""",Ms.,Cristina,Futterknecht,Anti-Bullying Specialist,,,,,"=""201-227-7791""",,,,,,,,,,,1,1,1,1,,,"=""00324"""
"=""03""",BERGEN,"=""0990""",Cresskill Public School District,"=""045""",Cresskill Middle School,Mr.,John,Massaro,School Principal,jmassaro@cresskillnj.net,1 Lincoln Drive," ",Cresskill,NJ,"=""07626""",1 Lincoln Drive," ",Cresskill,NJ,"=""07626""",Ms.,Rachel,Cohen,Anti-Bullying Specialist,,,,,"=""201-227-7791""",,,,,,,,1,1,1,,,,,,,"=""02993"""
"=""03""",BERGEN,"=""0990""",Cresskill Public School District,"=""050""",Edward H. Bryan,Mrs.,Dayle,Collins,School Principal,dcollins@cresskillnj.net,51 BROOKSIDE AVE," ",CRESSKILL,NJ,"=""07626""",51 BROOKSIDE AVE," ",CRESSKILL,NJ,"=""07626""",Ms.,Lisa,Ruane,Anti-Bullying Specialist,,,,,"=""201-227-7791""",1,1,1,1,1,1,1,,,,,,,,,,"=""00326"""
"=""03""",BERGEN,"=""0990""",Cresskill Public School District,"=""060""",Merritt Memorial,Ms.,Jacqueline,Peguero,School Principal,jpeguero@cresskillnj.net,1 DOGWOOD LANE," ",CRESSKILL,NJ,"=""07626""",1 DOGWOOD LANE," ",CRESSKILL,NJ,"=""07626""",Ms.,Christina,Futterknecht,Anti-Bullying Specialist,,,,,"=""201-227-7791""",,,1,1,1,1,1,,,,,,,,,,"=""00328"""
"=""03""",BERGEN,"=""1070""",Demarest School District,"=""030""",County Road School,Mr.,Frank,Mazzini,School Principal,mazzinif@nvnet.org,130 COUNTY RD," ",DEMAREST,NJ,"=""07627-2431""",130 COUNTY RD," ",DEMAREST,NJ,"=""07627-2431""",Ms.,Veronica,Conover,Anti-Bullying Specialist,,,,,"=""201-768-6060""",1,1,1,,,,,,,,,,,,,,"=""00332"""
"=""03""",BERGEN,"=""1070""",Demarest School District,"=""040""",Demarest Middle School,Mr.,Jonathon,Regan,School Principal,regan@nvnet.org,568 PIERMONT RD," ",DEMAREST,NJ,"=""07627-1617""",568 PIERMONT RD," ",DEMAREST,NJ,"=""07627-1617""",Mrs.,Sherri,Rinckhoff,Anti-Bullying Specialist,,,,,"=""201-768-6060""",,,,,,,1,1,1,1,,,,,,,"=""00334"""
"=""03""",BERGEN,"=""1070""",Demarest School District,"=""050""",Luther Lee Emerson School,Mr.,Frank,Mazzini,School Principal,mazzinif@nvnet.org,15 COLUMBUS ROAD," ",DEMAREST,NJ,"=""07627""",15 COLUMBUS ROAD," ",DEMAREST,NJ,"=""07627""",Mrs.,Danielle,Spence,Anti-Bullying Specialist,,,,,"=""201-768-6060""",,,,1,1,1,,,,,,,,,,,"=""06085"""
"=""03""",BERGEN,"=""1130""",Dumont Public School District,"=""040""",Dumont High School,Mr.,Andrew,Garcia,School Principal,dgarcia@dumontnj.org,101 NEW MILFORD AVE," ",DUMONT,NJ,"=""07628-2913""",101 NEW MILFORD AVE," ",DUMONT,NJ,"=""07628-2913""",Mrs.,Patricia,Connelly,Anti-Bullying Specialist,,,,,"=""201-387-3000""",,,,,,,,,,,1,1,1,1,,,"=""00340"""
"=""03""",BERGEN,"=""1130""",Dumont Public School District,"=""050""",Grant Elementary School,Mrs.,Sheri,Weinstein,School Principal,gweinstein@dumontnj.org,100 GRANT AVE," ",DUMONT,NJ,"=""07628-1650""",100 GRANT AVE," ",DUMONT,NJ,"=""07628-1650""",Mrs.,Cheryl,Lasher,Anti-Bullying Specialist,,,,,"=""201-387-3050""",,1,1,1,1,1,1,,,,,,,,,,"=""00342"""
"=""03""",BERGEN,"=""1130""",Dumont Public School District,"=""060""",Honiss Elementary\Middle School,Dr.,Karen,Bennett,School Principal,hbennett@dumontnj.org,31 DEPEW ST," ",DUMONT,NJ,"=""07628-3601""",31 DEPEW ST," ",DUMONT,NJ,"=""07628-3601""",Mrs.,Sonali,Gurjar,Anti-Bullying Specialist,,,,,"=""201-387-3020""",,1,1,1,1,1,1,1,1,1,,,,,,,"=""00344"""
